Class,Label,Latitude,Longitude,B02,B03,B04,B08,NDVI,EVI,SAVI,NDWI
Urban Areas,1,4855665.0,674655.0,1212,1066,868,1263,-0.10237849017580145,0.27123287671232876,-0.15352804342207288,-0.0845856590811507
Urban Areas,1,4855665.0,674665.0,1097,1017,919,1094,-0.0506198347107438,0.20323517212774783,-0.07591014717273431,-0.0364756039791568
Urban Areas,1,4855665.0,674675.0,824,1017,636,1094,-0.23049001814882034,-1.7039355992844365,-0.3456304807983066,-0.0364756039791568
Urban Areas,1,4855665.0,674685.0,1077,1337,719,1793,-0.3005836575875486,-2.325056433408578,-0.45076586433260396,-0.14568690095846645
Urban Areas,1,4855665.0,674695.0,1367,1337,977,1793,-0.15557476231633535,0.718562874251497,-0.23331173039533376,-0.14568690095846645
Urban Areas,1,4855665.0,674705.0,1136,1345,909,1740,-0.19343389529724933,-2.369565217391304,-0.29008649367930806,-0.1280388978930308
Urban Areas,1,4855665.0,674715.0,1036,1345,857,1740,-0.22161671207992734,-1.0535405872193437,-0.3323496027241771,-0.1280388978930308
Urban Areas,1,4855665.0,674725.0,1155,1162,854,1337,-0.1527777777777778,0.9216038300418911,-0.22910984378874288,-0.0700280112044818
Urban Areas,1,4855665.0,674735.0,1071,1162,846,1337,-0.15737051792828685,3.700234192037471,-0.2359970126960418,-0.0700280112044818
Urban Areas,1,4855665.0,674745.0,1067,1108,866,1322,-0.12259371833839919,1.241025641025641,-0.18384401114206128,-0.08806584362139917
Urban Areas,1,4855665.0,674755.0,1267,1108,1076,1322,-0.014652014652014652,0.0450070323488045,-0.02197299153124285,-0.08806584362139917
Urban Areas,1,4855665.0,674765.0,1288,1385,1154,1727,-0.09098070106341079,2.9615384615384617,-0.1364441819255759,-0.10989717223650386
Urban Areas,1,4855665.0,674775.0,1382,1385,1137,1727,-0.09833465503568596,0.6761177753544165,-0.14747274529236867,-0.10989717223650386
Urban Areas,1,4855665.0,674785.0,1202,1482,1014,2141,-0.1875,-1.311659192825112,-0.2811936711395954,-0.18189345845983992
Urban Areas,1,4855665.0,674795.0,747,1482,694,2141,-0.36213235294117646,-0.4944158614631698,-0.5430737422467264,-0.18189345845983992
Urban Areas,1,4855665.0,674805.0,790,1074,776,2498,-0.16108108108108107,-0.5748456790123457,-0.24155633612537153,-0.3986562150055991
Urban Areas,1,4855665.0,674815.0,767,1074,827,2498,-0.12993161493950553,-0.40638367884172427,-0.19484617407310018,-0.3986562150055991
Urban Areas,1,4855665.0,674825.0,1039,2234,769,3409,-0.48784548784548787,-0.5739246258716603,-0.7316464125187282,-0.20822257664362928
Urban Areas,1,4855665.0,674835.0,2850,2234,2953,3409,0.13861577019471757,-0.35828184173809047,0.20790361445783131,-0.20822257664362928
Urban Areas,1,4855665.0,674845.0,3327,2424,2980,3460,0.10288675055514433,-0.18714237630427466,0.15431584790452402,-0.1760707002039429
