Class,Label,Latitude,Longitude,B02,B03,B04,B08,NDVI,EVI,SAVI,NDWI
Agricultural Areas,2,4951085.0,697345.0,822,988,688,1588,-0.17899761336515513,-1.6592920353982301,-0.26841634357291977,-0.2329192546583851
Agricultural Areas,2,4951085.0,697355.0,720,988,647,1588,-0.20856269113149847,-0.7249149659863946,-0.31274839498624274,-0.2329192546583851
Agricultural Areas,2,4951085.0,697365.0,563,1031,638,1919,-0.23547034152186938,-0.37752161383285304,-0.353099730458221,-0.30101694915254235
Agricultural Areas,2,4951085.0,697375.0,927,1031,757,1919,-0.15324384787472037,80.58823529411765,-0.22980150964495388,-0.30101694915254235
Agricultural Areas,2,4951085.0,697385.0,1342,1267,1170,2021,-0.039803036520311856,0.1876934984520124,-0.05969230769230769,-0.22931873479318735
Agricultural Areas,2,4951085.0,697395.0,944,1267,942,2021,-0.14712539610683567,-0.5546075085324232,-0.22063815342837745,-0.22931873479318735
Urban Areas,1,4951085.0,697405.0,523,887,565,2442,-0.22176308539944903,-0.4095649961841771,-0.3325301204819277,-0.4671072394112346
Urban Areas,1,4951085.0,697415.0,605,887,678,2442,-0.13354632587859425,-0.3570208404509737,-0.20025550942190992,-0.4671072394112346
Urban Areas,1,4951085.0,697425.0,874,1360,894,2450,-0.2067435669920142,-0.466,-0.3100465735196274,-0.28608923884514437
Agricultural Areas,2,4951085.0,697435.0,1017,1360,959,2450,-0.17291936179387668,-0.6716917922948074,-0.2593231299849105,-0.28608923884514437
Agricultural Areas,2,4951085.0,697445.0,960,1513,903,2827,-0.25248344370860926,-0.5481667864845435,-0.3786468032278088,-0.30276497695852533
Agricultural Areas,2,4951085.0,697455.0,912,1513,875,2827,-0.26716917922948075,-0.5122029543994862,-0.40066987649152186,-0.30276497695852533
Agricultural Areas,2,4951085.0,697465.0,964,1533,923,2997,-0.248371335504886,-0.5273167358229599,-0.37248117239975576,-0.32317880794701986
Agricultural Areas,2,4951085.0,697475.0,1017,1533,914,2997,-0.2529628116060482,-0.6226111446389057,-0.3793667007150153,-0.32317880794701986
Agricultural Areas,2,4951085.0,697485.0,887,1381,879,3022,-0.22212389380530972,-0.4993037596976328,-0.33311214333112144,-0.37270043152396093
Agricultural Areas,2,4951085.0,697495.0,808,1381,852,3022,-0.2369010300044783,-0.429522572263722,-0.3552719946272666,-0.37270043152396093
Agricultural Areas,2,4951085.0,697505.0,787,1399,835,3235,-0.25246195165622204,-0.4237415477084899,-0.3786081897516223,-0.3962019853258524
Agricultural Areas,2,4951085.0,697515.0,872,1399,919,3235,-0.2070750647109577,-0.43258832011535686,-0.3105456113866724,-0.3962019853258524
Agricultural Areas,2,4951085.0,697525.0,1003,1620,908,3180,-0.28164556962025317,-0.5729921133107999,-0.4223848131303144,-0.325
Agricultural Areas,2,4951085.0,697535.0,1119,1620,989,3180,-0.24185511690302797,-0.6806903991370011,-0.3627131634412723,-0.325
Agricultural Areas,2,4951085.0,697545.0,1331,1581,1137,2963,-0.16335540838852097,-1.7303195635229929,-0.2449880448776899,-0.304137323943662
Agricultural Areas,2,4951085.0,697555.0,1295,1581,1129,2963,-0.16678966789667896,-1.2506917542888767,-0.2501383508577753,-0.304137323943662
Forests and semi-natural areas,3,4951085.0,697565.0,903,981,765,2069,-0.12371134020618557,4.481327800829876,-0.1855138849126825,-0.35672131147540986
Forests and semi-natural areas,3,4951085.0,697575.0,551,981,487,2069,-0.33651226158038144,-0.5509703323667187,-0.5045965270684372,-0.35672131147540986
Forests and semi-natural areas,3,4951085.0,697585.0,457,708,422,1671,-0.25309734513274335,-0.5749899477281866,-0.37947810703228657,-0.4047919293820933
Forests and semi-natural areas,3,4951085.0,697595.0,424,708,468,1671,-0.20408163265306123,-0.3903708523096942,-0.3059923501912452,-0.4047919293820933
Forests and semi-natural areas,3,4951085.0,697605.0,385,635,398,1610,-0.22942884801548888,-0.44835414301929627,-0.3439767779390421,-0.43429844097995546
Forests and semi-natural areas,3,4951085.0,697615.0,345,635,353,1610,-0.2854251012145749,-0.44719314938154137,-0.4279210925644917,-0.43429844097995546
Forests and semi-natural areas,3,4951085.0,697625.0,413,698,365,1764,-0.31326434619002824,-0.5715756951596292,-0.4696755994358251,-0.4329813160032494
Forests and semi-natural areas,3,4951085.0,697635.0,473,698,383,1764,-0.2913968547641073,-0.7686676427525623,-0.4368932038834951,-0.4329813160032494
Forests and semi-natural areas,3,4951085.0,697645.0,522,881,498,2070,-0.27773749093546046,-0.5120320855614974,-0.41645523740485685,-0.4029142663503897
Agricultural Areas,2,4951075.0,697335.0,686,852,640,2173,-0.14209115281501342,-0.8717105263157895,-0.21306532663316582,-0.43669421487603305
Agricultural Areas,2,4951075.0,697345.0,599,953,411,1834,-0.3973607038123167,-0.8274809160305343,-0.5958226456577501,-0.31611051309651955
Agricultural Areas,2,4951075.0,697355.0,778,953,577,1834,-0.2457516339869281,-2.0390455531453364,-0.36850702384841555,-0.31611051309651955
Agricultural Areas,2,4951075.0,697365.0,938,944,555,2226,-0.25950633755837227,1.1932515337423313,-0.3891297099033011,-0.40441640378548893
Agricultural Areas,2,4951075.0,697375.0,468,944,557,2226,-0.25782811459027316,-0.3567477876106195,-0.3866133866133866,-0.40441640378548893
Agricultural Areas,2,4951075.0,697385.0,742,972,715,2590,-0.15234143449911083,-0.6536113936927772,-0.22844444444444445,-0.4542391914654688
Agricultural Areas,2,4951075.0,697395.0,429,972,468,2590,-0.35,-0.4086265607264472,-0.5248177716070809,-0.4542391914654688
Urban Areas,1,4951075.0,697405.0,504,945,532,2348,-0.2796208530805687,-0.4261246388774247,-0.41928934010152286,-0.426055268751898
Urban Areas,1,4951075.0,697415.0,661,945,642,2348,-0.19092627599243855,-0.5588343784581336,-0.2862992125984252,-0.426055268751898
Agricultural Areas,2,4951075.0,697425.0,935,1386,905,2476,-0.2099519860323003,-0.5442407784566644,-0.31485926249181756,-0.28223718280683585
Agricultural Areas,2,4951075.0,697435.0,1083,1386,981,2476,-0.17110266159695817,-0.861335601871544,-0.2565997888067582,-0.28223718280683585
Agricultural Areas,2,4951075.0,697445.0,1005,1560,974,2817,-0.23125493291239146,-0.5236818588025023,-0.3468139672519235,-0.2871830020562029
Agricultural Areas,2,4951075.0,697455.0,954,1560,900,2817,-0.2682926829268293,-0.5312298776561494,-0.40235724446250765,-0.2871830020562029
Agricultural Areas,2,4951075.0,697465.0,939,1566,891,2929,-0.27472527472527475,-0.5199507009705746,-0.41200406917599186,-0.3032258064516129
Agricultural Areas,2,4951075.0,697475.0,990,1566,896,2929,-0.27213647441104794,-0.5840306834030683,-0.40812182741116754,-0.3032258064516129
Agricultural Areas,2,4951075.0,697485.0,917,1572,886,2950,-0.2790886899918633,-0.49832921691123055,-0.4185478950579622,-0.30473241928350286
Agricultural Areas,2,4951075.0,697495.0,936,1572,915,2950,-0.26417370325693607,-0.49353966346153844,-0.39618090452261306,-0.30473241928350286
Agricultural Areas,2,4951075.0,697505.0,993,1609,935,3009,-0.264937106918239,-0.5361972951471758,-0.3973275692670466,-0.303161541792984
Agricultural Areas,2,4951075.0,697515.0,970,1609,910,3009,-0.277491067884081,-0.5311550151975684,-0.41615399880928755,-0.303161541792984
Agricultural Areas,2,4951075.0,697525.0,1057,1696,910,3050,-0.3016116653875672,-0.6219338502927678,-0.45233071168233263,-0.2852928782132322
Agricultural Areas,2,4951075.0,697535.0,1122,1696,981,3050,-0.2670900261486739,-0.6516587677725119,-0.4005602240896359,-0.2852928782132322
Agricultural Areas,2,4951075.0,697545.0,1184,1810,1090,3199,-0.2482758620689655,-0.5861282969716705,-0.37234959489743147,-0.2773008584547814
Agricultural Areas,2,4951075.0,697555.0,1322,1810,1189,3199,-0.20706902300766922,-0.7271662763466042,-0.31055175862643775,-0.2773008584547814
Agricultural Areas,2,4951075.0,697565.0,1249,1533,1102,2901,-0.1635673624288425,-1.1542581681842528,-0.24530449630051224,-0.3085250338294993
Forests and semi-natural areas,3,4951075.0,697575.0,770,1533,691,2901,-0.37859712230215825,-0.511543134872418,-0.5677680377612947,-0.3085250338294993
Forests and semi-natural areas,3,4951075.0,697585.0,530,893,465,1952,-0.31516936671575846,-0.578691184424013,-0.47258005152741994,-0.37223198594024604
Forests and semi-natural areas,3,4951075.0,697595.0,488,893,503,1952,-0.2793696275071633,-0.4427792915531335,-0.4189044038668099,-0.37223198594024604
Forests and semi-natural areas,3,4951075.0,697605.0,401,631,446,1643,-0.17177344475394615,-0.3773969808241534,-0.25754060324825984,-0.4450307827616535
Forests and semi-natural areas,3,4951075.0,697615.0,343,631,364,1643,-0.26834170854271355,-0.4228698131137156,-0.40231039678553493,-0.4450307827616535
Forests and semi-natural areas,3,4951075.0,697625.0,367,709,379,1784,-0.30330882352941174,-0.4384799362211002,-0.4547542489664676,-0.4312073806658644
Forests and semi-natural areas,3,4951075.0,697635.0,478,709,413,1784,-0.2638146167557932,-0.6832871652816251,-0.3955456570155902,-0.4312073806658644
Forests and semi-natural areas,3,4951075.0,697645.0,550,845,480,2037,-0.27547169811320754,-0.6399018232819075,-0.4130516786118446,-0.41360166551006244
Agricultural Areas,2,4951065.0,697335.0,452,852,496,2173,-0.26409495548961426,-0.40108156827399727,-0.39599555061179087,-0.43669421487603305
Agricultural Areas,2,4951065.0,697345.0,539,953,535,1834,-0.28091397849462363,-0.47252995704273115,-0.4212294255962378,-0.31611051309651955
Agricultural Areas,2,4951065.0,697355.0,954,953,767,1834,-0.10813953488372093,0.695067264573991,-0.16216216216216217,-0.31611051309651955
Agricultural Areas,2,4951065.0,697365.0,731,944,675,2226,-0.16615194564546015,-0.7842565597667639,-0.24915097252238344,-0.40441640378548893
Agricultural Areas,2,4951065.0,697375.0,364,944,465,2226,-0.33995741660752304,-0.3522058823529412,-0.5097552323518978,-0.40441640378548893
Agricultural Areas,2,4951065.0,697385.0,403,972,526,2590,-0.2977303070761015,-0.33418252659973025,-0.44644644644644643,-0.4542391914654688
Agricultural Areas,2,4951065.0,697395.0,421,972,511,2590,-0.31085637221847606,-0.36168209634395104,-0.4661274014155713,-0.4542391914654688
Urban Areas,1,4951065.0,697405.0,637,945,690,2348,-0.1559633027522936,-0.4025892011367225,-0.23387343320085602,-0.426055268751898
Urban Areas,1,4951065.0,697415.0,735,945,776,2348,-0.09819872167344568,-0.4521134296415195,-0.1472553006099332,-0.426055268751898
Agricultural Areas,2,4951065.0,697425.0,901,1386,872,2476,-0.22763507528786536,-0.5284803619165125,-0.34137702014611465,-0.28223718280683585
Agricultural Areas,2,4951065.0,697435.0,1116,1386,1007,2476,-0.15837860426243208,-0.9931865828092243,-0.2375182786714017,-0.28223718280683585
Agricultural Areas,2,4951065.0,697445.0,1049,1560,983,2817,-0.22689736531655524,-0.5824752675146376,-0.3402791429133084,-0.2871830020562029
Agricultural Areas,2,4951065.0,697455.0,972,1560,924,2817,-0.2560386473429952,-0.5308848080133556,-0.38398068021734755,-0.2871830020562029
Agricultural Areas,2,4951065.0,697465.0,1019,1566,942,2929,-0.24880382775119617,-0.5785277211199703,-0.3731313533984453,-0.3032258064516129
Agricultural Areas,2,4951065.0,697475.0,1006,1566,914,2929,-0.2629032258064516,-0.589298626174982,-0.39427534771215483,-0.3032258064516129
Agricultural Areas,2,4951065.0,697485.0,945,1572,911,2950,-0.2662102295610149,-0.5074466451711961,-0.39923495067445136,-0.30473241928350286
Agricultural Areas,2,4951065.0,697495.0,1038,1572,976,2950,-0.23390894819466249,-0.5678353658536586,-0.3507945850500294,-0.30473241928350286
Agricultural Areas,2,4951065.0,697505.0,1035,1609,965,3009,-0.2501942501942502,-0.5634295713035871,-0.37521848902699556,-0.303161541792984
Agricultural Areas,2,4951065.0,697515.0,1035,1609,925,3009,-0.26992896606156275,-0.6069210292812778,-0.40481357269678436,-0.303161541792984
Agricultural Areas,2,4951065.0,697525.0,1066,1696,972,3050,-0.27136431784107945,-0.5738744451490171,-0.4069702079820124,-0.2852928782132322
Agricultural Areas,2,4951065.0,697535.0,1131,1696,1012,3050,-0.25258493353028066,-0.6318123037132828,-0.3788074580025845,-0.2852928782132322
Agricultural Areas,2,4951065.0,697545.0,1121,1810,1035,3199,-0.27240773286467485,-0.5553963021355883,-0.4085397996837111,-0.2773008584547814
Agricultural Areas,2,4951065.0,697555.0,1235,1810,1043,3199,-0.2688398177357168,-0.7259133068332387,-0.4031890660592255,-0.2773008584547814
Agricultural Areas,2,4951065.0,697565.0,1407,1533,1208,2901,-0.11856986501276906,5.584192439862543,-0.17782236002188584,-0.3085250338294993
Forests and semi-natural areas,3,4951065.0,697575.0,1060,1533,961,2901,-0.2293504410585405,-0.6470588235294118,-0.343956704750451,-0.3085250338294993
Forests and semi-natural areas,3,4951065.0,697585.0,686,893,602,1952,-0.19464882943143813,-0.8915441176470589,-0.29187562688064195,-0.37223198594024604
Forests and semi-natural areas,3,4951065.0,697595.0,527,893,507,1952,-0.2757142857142857,-0.5043114711262086,-0.4134237772224206,-0.37223198594024604
Forests and semi-natural areas,3,4951065.0,697605.0,443,631,435,1643,-0.18386491557223264,-0.5447470817120622,-0.27566807313642755,-0.4450307827616535
Forests and semi-natural areas,3,4951065.0,697615.0,416,631,403,1643,-0.2205029013539652,-0.5327102803738317,-0.3305944900918318,-0.4450307827616535
Forests and semi-natural areas,3,4951065.0,697625.0,435,709,420,1784,-0.25597874224977857,-0.511504424778761,-0.3837981407702523,-0.4312073806658644
Forests and semi-natural areas,3,4951065.0,697635.0,489,709,445,1784,-0.22876949740034663,-0.639225181598063,-0.343005630142919,-0.4312073806658644
Forests and semi-natural areas,3,4951065.0,697645.0,533,845,505,2037,-0.2518518518518518,-0.5384859043395629,-0.37763791188448725,-0.41360166551006244
Agricultural Areas,2,4951055.0,697335.0,453,738,491,2246,-0.20097640358014646,-0.40558292282430214,-0.3013420089467263,-0.5053619302949062
Agricultural Areas,2,4951055.0,697345.0,433,735,434,1871,-0.25748502994011974,-0.47104851330203446,-0.3860624198375374,-0.43591711435149655
Agricultural Areas,2,4951055.0,697355.0,498,735,450,1871,-0.24050632911392406,-0.6327708703374778,-0.3606073386756643,-0.43591711435149655
Agricultural Areas,2,4951055.0,697365.0,431,675,473,2015,-0.1759581881533101,-0.3910181958962447,-0.26382237701349587,-0.49814126394052044
Agricultural Areas,2,4951055.0,697375.0,339,675,420,2015,-0.2328767123287671,-0.33056779880736326,-0.3491556366955728,-0.49814126394052044
Agricultural Areas,2,4951055.0,697385.0,320,698,424,2166,-0.24420677361853832,-0.30953456845910526,-0.36614699331848555,-0.5125698324022346
Agricultural Areas,2,4951055.0,697395.0,328,698,410,2166,-0.259927797833935,-0.33660589060308554,-0.38971583220568334,-0.5125698324022346
Urban Areas,1,4951055.0,697405.0,742,1024,778,2343,-0.1365149833518313,-0.4528718703976436,-0.2047156726768377,-0.39174339174339173
Urban Areas,1,4951055.0,697415.0,837,1024,898,2343,-0.06555671175858481,-0.4114957544088831,-0.09830949284785435,-0.39174339174339173
Agricultural Areas,2,4951055.0,697425.0,836,1438,845,2717,-0.2597459483136224,-0.46270287141073657,-0.3895336106853514,-0.3078219013237064
Agricultural Areas,2,4951055.0,697435.0,1131,1438,1064,2717,-0.14948041566746603,-0.7724080958281702,-0.22417582417582418,-0.3078219013237064
Agricultural Areas,2,4951055.0,697445.0,1062,1642,961,2882,-0.26162120630042257,-0.5975780975780975,-0.3923564432494719,-0.27409372236958446
Agricultural Areas,2,4951055.0,697455.0,1025,1642,966,2882,-0.25920245398773006,-0.5396774708606099,-0.3887291546866015,-0.27409372236958446
Agricultural Areas,2,4951055.0,697465.0,1007,1567,971,2896,-0.23483057525610718,-0.5280878965089492,-0.35217648217451253,-0.2977817611472104
Agricultural Areas,2,4951055.0,697475.0,1017,1567,945,2896,-0.24761146496815287,-0.5715861054953134,-0.37134328358208957,-0.2977817611472104
Agricultural Areas,2,4951055.0,697485.0,1038,1606,959,2945,-0.25224171539961016,-0.5754180007114905,-0.3782888325862405,-0.2942210503186113
Agricultural Areas,2,4951055.0,697495.0,1089,1606,994,2945,-0.2353846153846154,-0.6210675867667952,-0.353009036723707,-0.2942210503186113
Agricultural Areas,2,4951055.0,697505.0,1068,1601,946,2930,-0.2571652925009815,-0.6439244986236728,-0.3856722276741904,-0.29331273449569634
Agricultural Areas,2,4951055.0,697515.0,1082,1601,948,2930,-0.2561788936837976,-0.6690573770491803,-0.3841929790154932,-0.29331273449569634
Agricultural Areas,2,4951055.0,697525.0,1041,1637,929,3016,-0.2759158222915043,-0.6011207335710647,-0.41379310344827586,-0.296367934665807
Agricultural Areas,2,4951055.0,697535.0,1089,1637,1048,3016,-0.21936685288640595,-0.5446643240244128,-0.3289890150809905,-0.296367934665807
Agricultural Areas,2,4951055.0,697545.0,1140,1711,1012,3085,-0.25670216672787366,-0.6403444485159399,-0.3849825592069029,-0.286488740617181
Agricultural Areas,2,4951055.0,697555.0,1134,1711,1016,3085,-0.2548588192152549,-0.6254499640028798,-0.38221814848762603,-0.286488740617181
Agricultural Areas,2,4951055.0,697565.0,1301,1752,1136,3125,-0.21329639889196675,-0.8141686492201956,-0.3198892158559806,-0.28152552798851754
Agricultural Areas,2,4951055.0,697575.0,1321,1752,1100,3125,-0.22861150070126227,-0.9557314570507183,-0.34285714285714286,-0.28152552798851754
Forests and semi-natural areas,3,4951055.0,697585.0,945,1249,819,2536,-0.2079303675048356,-0.8764777823073787,-0.3118201595358956,-0.34002642007926026
Forests and semi-natural areas,3,4951055.0,697595.0,549,1249,517,2536,-0.4144960362400906,-0.46989343946591344,-0.621568072459666,-0.34002642007926026
Forests and semi-natural areas,3,4951055.0,697605.0,422,700,377,1797,-0.2999071494893222,-0.5714791224345365,-0.44965197215777264,-0.4393271926311574
Forests and semi-natural areas,3,4951055.0,697615.0,394,700,396,1797,-0.2773722627737226,-0.4628501827040195,-0.4158686730506156,-0.4393271926311574
Forests and semi-natural areas,3,4951055.0,697625.0,469,745,412,1733,-0.2878133102852204,-0.6096667887220798,-0.43153347732181424,-0.3987086359967716
Forests and semi-natural areas,3,4951055.0,697635.0,474,745,442,1733,-0.2552653748946925,-0.5578055964653903,-0.38273684210526315,-0.3987086359967716
Forests and semi-natural areas,3,4951055.0,697645.0,555,741,442,1723,-0.25274725274725274,-1.0289057123193392,-0.37896070975918883,-0.398538961038961
Urban Areas,1,4951045.0,697335.0,375,738,326,2246,-0.38721804511278196,-0.5302445302445302,-0.5805542508219822,-0.5053619302949062
Urban Areas,1,4951045.0,697345.0,282,735,313,1871,-0.4026717557251908,-0.40436949022614027,-0.6037195994277539,-0.43591711435149655
Urban Areas,1,4951045.0,697355.0,319,735,276,1871,-0.4540059347181009,-0.5001089561996077,-0.680672268907563,-0.43591711435149655
Urban Areas,1,4951045.0,697365.0,307,675,272,2015,-0.42555438225976766,-0.49863895075476367,-0.6379947229551451,-0.49814126394052044
Urban Areas,1,4951045.0,697375.0,256,675,294,2015,-0.3931888544891641,-0.39278350515463917,-0.5894791129448169,-0.49814126394052044
Urban Areas,1,4951045.0,697385.0,280,698,386,2166,-0.2878228782287823,-0.3151515151515151,-0.4315352697095436,-0.5125698324022346
Urban Areas,1,4951045.0,697395.0,326,698,419,2166,-0.24977618621307074,-0.3224687933425798,-0.374496644295302,-0.5125698324022346
Urban Areas,1,4951045.0,697405.0,677,1024,760,2343,-0.14798206278026907,-0.36114911080711354,-0.2219108994115999,-0.39174339174339173
Urban Areas,1,4951045.0,697415.0,802,1024,871,2343,-0.08073878627968338,-0.3821178821178821,-0.1210762331838565,-0.39174339174339173
Agricultural Areas,2,4951045.0,697425.0,885,1438,896,2717,-0.23221936589545844,-0.4692640692640693,-0.34825444420646817,-0.3078219013237064
Agricultural Areas,2,4951045.0,697435.0,1138,1438,1074,2717,-0.1449044585987261,-0.7791095890410958,-0.21731343283582089,-0.3078219013237064
Agricultural Areas,2,4951045.0,697445.0,1179,1642,1050,2882,-0.2199108469539376,-0.7182722640135889,-0.3298050139275766,-0.27409372236958446
Agricultural Areas,2,4951045.0,697455.0,1125,1642,1032,2882,-0.2281226626776365,-0.6230847803881512,-0.34212002243409984,-0.27409372236958446
Agricultural Areas,2,4951045.0,697465.0,994,1567,943,2896,-0.24860557768924302,-0.5396056727775856,-0.37283409679346746,-0.2977817611472104
Agricultural Areas,2,4951045.0,697475.0,989,1567,906,2896,-0.2672866963202588,-0.5715026802697561,-0.4008489993935719,-0.2977817611472104
Agricultural Areas,2,4951045.0,697485.0,1066,1606,956,2945,-0.2537080405932865,-0.6254811393379522,-0.3804878048780488,-0.2942210503186113
Agricultural Areas,2,4951045.0,697495.0,1033,1606,936,2945,-0.26357199055861524,-0.5928154308971864,-0.3952802359882006,-0.2942210503186113
Agricultural Areas,2,4951045.0,697505.0,1039,1601,939,2930,-0.2606299212598425,-0.6010532050118031,-0.3908679393820114,-0.29331273449569634
Agricultural Areas,2,4951045.0,697515.0,1043,1601,961,2930,-0.2498048399687744,-0.582771808413768,-0.3746341463414634,-0.29331273449569634
Agricultural Areas,2,4951045.0,697525.0,985,1637,906,3016,-0.2874557609123083,-0.5469100703276971,-0.43109887949675646,-0.296367934665807
Agricultural Areas,2,4951045.0,697535.0,1038,1637,980,3016,-0.25105082155139474,-0.544234592445328,-0.3765042979942693,-0.296367934665807
Agricultural Areas,2,4951045.0,697545.0,1079,1711,976,3085,-0.2735392631187198,-0.5832407554356451,-0.4102325581395349,-0.286488740617181
Agricultural Areas,2,4951045.0,697555.0,1042,1711,985,3085,-0.2692878338278932,-0.5280768111725341,-0.40385685147413314,-0.286488740617181
Agricultural Areas,2,4951045.0,697565.0,1125,1752,1039,3125,-0.25546399140093157,-0.5723230052978006,-0.3831273508866201,-0.28152552798851754
Agricultural Areas,2,4951045.0,697575.0,1250,1752,1111,3125,-0.22389102340202585,-0.7125389061805246,-0.3357778941854374,-0.28152552798851754
Forests and semi-natural areas,3,4951045.0,697585.0,1143,1249,987,2536,-0.11717352415026834,7.237569060773481,-0.17572099262240107,-0.34002642007926026
Forests and semi-natural areas,3,4951045.0,697595.0,651,1249,585,2536,-0.36205016357688113,-0.5191555903049258,-0.5429272281275552,-0.34002642007926026
Forests and semi-natural areas,3,4951045.0,697605.0,465,700,443,1797,-0.22484689413823272,-0.5555555555555556,-0.33712286838653255,-0.4393271926311574
Forests and semi-natural areas,3,4951045.0,697615.0,431,700,410,1797,-0.26126126126126126,-0.5259339862169025,-0.3917154434939217,-0.4393271926311574
Forests and semi-natural areas,3,4951045.0,697625.0,499,745,466,1733,-0.23038810900082576,-0.5839263290079532,-0.3454395377631036,-0.3987086359967716
Forests and semi-natural areas,3,4951045.0,697635.0,502,745,513,1733,-0.18441971383147854,-0.47579983593109104,-0.2765196662693683,-0.3987086359967716
Forests and semi-natural areas,3,4951045.0,697645.0,559,741,513,1723,-0.18181818181818182,-0.742671009771987,-0.27261857313670784,-0.398538961038961
Urban Areas,1,4951035.0,697335.0,246,647,184,1741,-0.5571600481347774,-0.520927092709271,-0.8352375225496091,-0.4581239530988275
Urban Areas,1,4951035.0,697345.0,227,485,206,1426,-0.4037626628075253,-0.4931071049840933,-0.6052060737527115,-0.4924123495552067
Urban Areas,1,4951035.0,697355.0,205,485,256,1426,-0.3090418353576248,-0.35133476526541885,-0.46325016857720835,-0.4924123495552067
Urban Areas,1,4951035.0,697365.0,337,494,295,1360,-0.2522179974651457,-0.6791808873720137,-0.37808739708676375,-0.4670981661272923
Urban Areas,1,4951035.0,697375.0,294,494,281,1360,-0.27483870967741936,-0.5115273775216138,-0.4119922630560928,-0.4670981661272923
Urban Areas,1,4951035.0,697385.0,261,654,301,1813,-0.36963350785340315,-0.38902358386599073,-0.554160125588697,-0.4698013781921362
Urban Areas,1,4951035.0,697395.0,515,654,608,1813,-0.03645007923930269,-0.1715137956748695,-0.05465346534653465,-0.4698013781921362
Urban Areas,1,4951035.0,697405.0,706,955,764,2257,-0.1111111111111111,-0.39791666666666664,-0.16661820296597848,-0.4053549190535492
Urban Areas,1,4951035.0,697415.0,748,955,789,2257,-0.09518348623853211,-0.45604395604395603,-0.14273430782459157,-0.4053549190535492
Agricultural Areas,2,4951035.0,697425.0,908,1341,898,2551,-0.1978561857972309,-0.5187353629976581,-0.29671801741460146,-0.3108941418293936
Agricultural Areas,2,4951035.0,697435.0,1149,1341,1053,2551,-0.12030075187969924,-1.4922279792746114,-0.18041344748381707,-0.3108941418293936
Agricultural Areas,2,4951035.0,697445.0,1216,1627,1099,2969,-0.1936903888481291,-0.7577497129735936,-0.29048230331927377,-0.2919930374238468
Agricultural Areas,2,4951035.0,697455.0,1170,1627,1060,2969,-0.2110160029772981,-0.692138671875,-0.31646511627906976,-0.2919930374238468
Agricultural Areas,2,4951035.0,697465.0,1123,1614,1006,2936,-0.23206106870229007,-0.6700462860921313,-0.34802518603319976,-0.2905494505494505
Agricultural Areas,2,4951035.0,697475.0,1024,1614,953,2936,-0.2574990261005064,-0.5586544962812712,-0.38617332035053553,-0.2905494505494505
Agricultural Areas,2,4951035.0,697485.0,1036,1560,959,2932,-0.23858674077014688,-0.5892156862745098,-0.35780908910498116,-0.3054318788958148
Agricultural Areas,2,4951035.0,697495.0,992,1560,924,2932,-0.2560386473429952,-0.5588752196836555,-0.38398068021734755,-0.3054318788958148
Agricultural Areas,2,4951035.0,697505.0,1000,1548,900,2889,-0.2647058823529412,-0.6024544440312384,-0.3969777414743721,-0.3022312373225152
Agricultural Areas,2,4951035.0,697515.0,1008,1548,882,2889,-0.2740740740740741,-0.637686710072769,-0.41102653774943426,-0.3022312373225152
Agricultural Areas,2,4951035.0,697525.0,973,1527,921,2862,-0.24754901960784315,-0.5436928045935762,-0.3712477026751072,-0.3041695146958305
Agricultural Areas,2,4951035.0,697535.0,1017,1527,924,2862,-0.2460220318237454,-0.6129294572067493,-0.3689577809504385,-0.3041695146958305
Agricultural Areas,2,4951035.0,697545.0,1011,1423,915,2583,-0.2172797262617622,-0.6786000534330751,-0.3258499037844772,-0.2895656515227159
Agricultural Areas,2,4951035.0,697555.0,987,1423,898,2583,-0.22619560534252478,-0.6451216515114279,-0.3392203316821021,-0.2895656515227159
Agricultural Areas,2,4951035.0,697565.0,1031,1334,988,2459,-0.14900947459086994,-0.6862356207854026,-0.2234660925726588,-0.29659899815449514
Agricultural Areas,2,4951035.0,697575.0,1047,1334,1021,2459,-0.13290870488322717,-0.6668086919471666,-0.1993207386966674,-0.29659899815449514
Forests and semi-natural areas,3,4951035.0,697585.0,1026,988,919,1948,-0.03618248557944415,0.20365997638724911,-0.05425950196592398,-0.32697547683923706
Forests and semi-natural areas,3,4951035.0,697595.0,638,988,567,1948,-0.2707395498392283,-0.6151373465809468,-0.4059787849566056,-0.32697547683923706
Forests and semi-natural areas,3,4951035.0,697605.0,506,627,473,1633,-0.14,-0.873015873015873,-0.20990458882326216,-0.4451327433628319
Forests and semi-natural areas,3,4951035.0,697615.0,504,627,440,1633,-0.17525773195876287,-1.1052009456264775,-0.26276346604215456,-0.4451327433628319
Forests and semi-natural areas,3,4951035.0,697625.0,443,712,439,1542,-0.2371850564726325,-0.491183879093199,-0.3556231003039514,-0.3682342502218279
Forests and semi-natural areas,3,4951035.0,697635.0,432,712,418,1542,-0.26017699115044246,-0.5065472088215024,-0.39009287925696595,-0.3682342502218279
Forests and semi-natural areas,3,4951035.0,697645.0,472,667,443,1573,-0.2018018018018018,-0.6181015452538632,-0.3025664115263395,-0.4044642857142857
Urban Areas,1,4951025.0,697335.0,273,647,157,1741,-0.6094527363184079,-0.6148055207026348,-0.9136109384711001,-0.4581239530988275
Urban Areas,1,4951025.0,697345.0,342,485,329,1426,-0.19164619164619165,-0.5777777777777777,-0.287292817679558,-0.4924123495552067
